timestamp,request_id,user_id,component,action,input_data,output_data,duration_ms,status,error_message
2026-04-12T00:54:23.990550,f4b925ff,,database,search_rag_base,"{""query"": ""право""}","{""found"": 5}",223.86,success,
2026-04-12T00:54:27.475474,afaebff1,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1658}","{""response_len"": 1020}",3482.91,success,
2026-04-12T00:54:27.476917,b9cdcd55,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1658, ""max_tokens"": 2000}","{""response_length"": 1020, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое право потребителей?\"",\n            ""}",3484.69,success,
2026-04-12T00:54:27.478405,67f6c263,,llm,generate_questions,"{""topic"": ""право"", ""num_questions"": 2}","{""questions_count"": 2}",3486.50,success,
2026-04-12T00:54:27.727073,c14c5b9c,,database,search_rag_base,"{""query"": ""политика""}","{""found"": 5}",247.24,success,
2026-04-12T00:54:31.534576,7f4b47d0,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1801}","{""response_len"": 964}",3805.76,success,
2026-04-12T00:54:31.536102,b597edda,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1801, ""max_tokens"": 2000}","{""response_length"": 964, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какое из следующих понятий является основным""}",3807.56,success,
2026-04-12T00:54:31.537392,2a5daae8,,llm,generate_questions,"{""topic"": ""политика"", ""num_questions"": 2}","{""questions_count"": 2}",3809.05,success,
2026-04-12T00:54:31.738239,e1ae6a0c,,database,search_rag_base,"{""query"": ""социальная сфера""}","{""found"": 5}",199.33,success,
2026-04-12T00:54:35.127366,c341c928,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1511}","{""response_len"": 1005}",3387.34,success,
2026-04-12T00:54:35.128833,3cfddeee,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1511, ""max_tokens"": 2000}","{""response_length"": 1005, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что из перечисленного является признаком мал""}",3389.07,success,
2026-04-12T00:54:35.130147,3a2585a3,,llm,generate_questions,"{""topic"": ""социальная сфера"", ""num_questions"": 2}","{""questions_count"": 2}",3390.68,success,
2026-04-12T00:54:35.371971,654618e8,,database,search_rag_base,"{""query"": ""сфера духовной культуры""}","{""found"": 5}",240.51,success,
2026-04-12T00:54:39.084732,32d362da,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2019}","{""response_len"": 955}",3711.06,success,
2026-04-12T00:54:39.086227,d5ad7a66,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2019, ""max_tokens"": 2000}","{""response_length"": 955, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Каковы основные формы (области) духовной кул""}",3712.84,success,
2026-04-12T00:54:39.087775,47e941ff,,llm,generate_questions,"{""topic"": ""сфера духовной культуры"", ""num_questions"": 2}","{""questions_count"": 2}",3714.53,success,
2026-04-12T00:54:39.093419,a2a29542,,gui,question_shown,"{""question_num"": 1, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:54:54.563387,0ad47542,,gui,test_answered,"{""question_num"": 1, ""selected_answer"": 1, ""is_correct"": true, ""time_spent_ms"": 15471.9717502594}",,0.00,success,
2026-04-12T00:54:59.569331,be7b9f0f,,gui,question_shown,"{""question_num"": 2, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:55:03.659895,019e162b,,gui,test_answered,"{""question_num"": 2, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 24568.394422531128}",,0.00,success,
2026-04-12T00:55:08.676999,f74bf57d,,gui,question_shown,"{""question_num"": 3, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:55:26.484328,6d4d5f1d,,gui,test_answered,"{""question_num"": 3, ""selected_answer"": 0, ""is_correct"": false, ""time_spent_ms"": 47392.892360687256}",,0.00,success,
2026-04-12T00:55:31.488229,42c27778,,gui,question_shown,"{""question_num"": 4, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:55:47.203142,48b547d9,,gui,test_answered,"{""question_num"": 4, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 68111.73248291016}",,0.00,success,
2026-04-12T00:55:52.207489,9bb9dc9b,,gui,question_shown,"{""question_num"": 5, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:56:12.507203,ab1c62cc,,gui,test_answered,"{""question_num"": 5, ""selected_answer"": 1, ""is_correct"": true, ""time_spent_ms"": 93415.68064689636}",,0.00,success,
2026-04-12T00:56:17.535695,7be77e1d,,gui,test_completed,"{""topic"": ""Все темы"", ""difficulty"": ""mixed"", ""score"": 4, ""total"": 5, ""percentage"": 80.0, ""time_sec"": 98.34317374229431}",,0.00,success,
2026-05-08T13:58:24.876940,1df177a1,,gui,topic_selected,"{""topic"": ""Сфера духовной культуры"", ""topic_id"": 1}",,0.00,success,
2026-05-08T13:58:25.233384,ee33fcc7,,database,search_rag_base,"{""query"": ""Объясни тему: Сфера духовной культуры""}","{""found"": 5}",334.57,success,
